gene,GSM4448287,GSM4448288,GSM4448289,GSM4448290,GSM4448291,GSM4448292,GSM4448293,GSM4448300,GSM4448301,GSM4448302,GSM4448303,GSM4448304,GSM4448305
ATP5S,2.733857588,2.802295955846154,2.725307744923077,2.352236523461538,2.6013207265384617,2.4321026942307693,2.5874383205384612,2.4928508978461537,2.3932495726153844,2.6094430399999995,2.6904896167692303,2.4137926132307688,2.350461057923077
KIRREL,2.015773400076923,1.9360091701538462,1.8697972932307694,2.0621063585384616,2.1339091862307686,1.792081156153846,1.6059345657692308,1.8462495632307692,2.1578996894615385,1.9270354920769228,1.8768684395384616,1.786307782230769,2.064569140538461
MAN2A1,5.7793915927692305,5.936395947,5.894070052384617,5.718028951846154,5.694758568461539,5.755957616384615,5.76738148823077,5.7891089795384625,5.3409639758461545,5.788713082153846,5.724404495153847,5.662203920000001,5.489250227384614
CD40LG,1.9093310464615383,1.893217696923077,2.092939140307692,2.1089913961538462,2.1398933476153847,1.777509463461538,2.0615921389230767,1.8120645743846153,1.7522292602307692,1.7689135648461538,1.7757322413846153,1.7022397145384613,2.0207224137692306
SARM1,1.443056210076923,1.8419425013846153,1.8013213379999997,1.5408269617692307,1.3565661287692308,1.5449028201538464,1.456720600076923,1.5940704884615386,1.3727544640769231,1.610145456769231,1.5503267936923077,1.6421966897692308,1.7836187363846154
UNGP2,1.942756422846154,1.7109253016153845,1.8611705772307694,1.9033066840769233,2.007194660923077,1.5782193713076924,1.6984836433846158,1.9849290824615387,1.9303213473846152,1.8081738956153848,1.5213625405384616,1.918073655538462,1.9369249466923077
ARID4A,2.6314767250769227,2.6234643094615384,2.8804429818461545,2.8544405776923076,2.8127890690769233,2.8911151103846158,2.9042753364615383,2.642459478769231,2.3932495726153844,2.7549552837692306,2.7844703025384616,2.8242285753076923,2.9658834539230767
BRD1,5.199612691846154,5.101166358384615,5.080654515769231,5.194343349307692,4.987457745153846,4.871491037307693,5.368101548538461,5.128839476230768,5.311200291846154,5.271048135307693,5.149287830461538,5.150347965461539,5.463473993692308
PEX16,4.019985122384615,3.938720849,3.922727743692308,3.6222021640769224,4.051969377769231,3.857347913,4.177459555999999,3.8175104084615397,4.2028196243076925,3.939517299769231,4.1285414685384625,4.0122306924615385,3.981077588230769
AIM2,0.7265890716153847,0.9536548935384614,0.8642601787692308,0.8408591342307692,0.7272151723846154,0.7958303390769232,0.8522362039999999,0.6316321973076924,1.0395021513846154,0.8357185483846155,0.9139620723846154,0.5210664576153846,0.5245377850769231
BAG4,1.6470371680769231,1.4676688327692309,1.270754162076923,1.7005349812307695,1.2688862147692308,1.353509889846154,1.4893890416923077,1.2896488919999998,1.3681818543846154,1.550498624692308,1.689686339230769,1.3564013085384614,1.5474831878461541
SLC28A1,1.7339714128461534,2.239566910461539,1.9350089520000002,1.7960151751538462,1.8049878876923076,2.015773400076923,1.8844931834615386,2.0480168415384616,1.7881473480000003,1.8970930161538462,2.168819546769231,1.8522983059999996,1.7881473480000003
PDE7B,1.3001796914615389,1.2724974543846153,1.4731061797692306,1.5591036983846154,1.3419992247692307,1.2684149027692304,1.2913459683846154,1.2842579907692309,1.5966656610000003,1.4530045035384613,1.7312296576153847,1.5109905896153843,1.2301564833846155
MTMR10,0.9441329690769232,1.2571332013846153,1.1432019936153845,1.2170461474615386,0.9339883616923077,1.0289811244615383,1.1667710474615385,1.249307385076923,1.3166756965384616,1.5024331189230768,1.2412775883846154,1.254824799230769,1.0824436664615384
SERHL2,1.8987221226153845,1.790046124230769,1.9293622406923077,1.8850643266923077,1.6840608816923077,2.129672699846154,2.191887762769231,1.9629228845384612,1.8239096160000001,1.6712937246153845,1.7400917466923076,1.7711947042307694,1.8443787981538464
PRG3,1.591170339,1.6929653004615388,1.6356721860000003,1.4372296670769233,1.632304294615385,1.4442224892307691,1.511404674923077,1.518018286,2.044634150538461,1.6903582676153848,1.699035217923077,1.727749600230769,1.6643049846923081
CLK3,3.855381949,4.094192938076923,3.8360921119230773,3.785036035384616,3.871329807076923,4.118886454230769,3.924961734384615,4.197062099615384,4.237314129538461,4.004260446615385,4.151297402307692,4.186760031538461,3.930572207076923
TBX19,1.795896550153846,1.8392192105384617,2.166060706153846,2.041653341769231,1.6676222827692309,2.1124852059230768,2.147517795923077,1.8618526879230768,1.8720878924615385,2.105211873769231,2.0402637544615385,2.0176066897692304,2.0913696030769233
ACSM3,1.0266171302307692,0.9734230834615385,0.9693807945384616,1.2178209327692306,0.9254802579230771,1.0649979271538461,0.9479940754615386,0.7327108282307692,0.704867648076923,0.9031621993846155,0.7958303390769232,0.7149156446923077,0.7405209365384615
DOK5,2.6286165903076926,2.800691051538462,2.9128359206923076,2.4725558389230766,2.502249497615385,2.6081182620769234,2.7137795714615383,2.6766656526153847,2.433256642615385,2.4588860661538465,2.3576348418461537,2.5624341315384616,2.537676019538462
ARNT2,2.3278524650769232,2.5081113276923075,2.4772191117692306,2.297266251076923,2.471833155923077,2.4987198312307695,2.462735832769231,2.462735832769231,2.575632753615385,2.4546520943076926,2.5264563939230764,2.642459478769231,2.0129138696153843
MTERF1,2.975785407076924,2.7817839532307693,2.6441284522307686,2.9527478365384616,2.9065120623076925,2.7916860730769226,2.777614014,2.427399723923077,2.7161472066153842,2.632895347153846,2.772513202153846,2.664793428230769,2.951420477307692
BIN2,1.117642450923077,1.5495611593846152,1.1823950436153847,1.084140122307692,1.2462801555384617,1.3760414321538461,1.2225663599999999,1.0857473766153847,1.1219189727692307,1.228071488153846,1.270754162076923,1.474336244,1.463518685923077
TCN2,1.9895980801538462,2.1949767789230767,2.2967553044615383,1.886116375692308,2.1676100894615384,2.0950569773076926,2.421329376384615,2.2123329063846153,2.110235860384615,2.1315089744615388,1.8880041877692308,2.2925818270769227,2.072130828153846
RGN,1.1600639873076923,1.2517478233846153,1.8165798130000002,1.3646592913076925,1.3565661287692308,1.3777243786923075,1.3184905835384617,1.2575999653076921,1.2158632121538462,1.3523995103076922,1.3059528444615387,1.3362372720000002,1.3284183015384614
CYP11B1,0.6603963664615384,0.66818102,0.6999906319230769,0.4501851214615384,0.5895405527692307,0.6824678973076923,0.48218071238461546,0.7164609803076922,0.9013901830769231,0.7314103416153845,0.6168937872307693,0.7996286793846153,1.0323118326153846
IRGC,1.3170435783846155,1.4083368141538462,1.1798077537692309,1.3383936626923076,1.4362906713076922,1.4525173813076921,1.15301222,1.3664777423076921,1.1910974932307694,1.5350483506923078,1.0858700202307694,1.5434711600000002,1.5406219814615385
PHKG1,0.7765021225384616,1.045706974923077,1.1091844073846153,0.9147180735384615,1.1225928217692307,1.1633521983076922,1.3462346843846154,1.2209170714615385,1.263993950846154,0.957819510769231,1.2561584687692309,1.137991962,1.1057776337692309
ADAM28,1.897829960923077,2.3043716274615385,1.9753977212307692,1.9758733104615387,1.9978817906923076,1.8570720242307694,2.093359700615385,2.0136623666923077,1.9300000583076922,2.1178458213076925,1.9441896663846152,2.3012527343076927,2.2917282785384616
HTR6,1.6177012666923078,1.9333231124615387,1.8484616282307693,1.5885582318461535,1.8555624160769233,1.8522983059999996,1.534897326615385,1.5959450001538462,1.5409557204615385,1.4399336198461536,1.5907347446923075,1.5434711600000002,1.6365783600769233
INO80D,2.6010832986923074,2.884833973615384,2.792911134923077,2.468615440230769,2.895485740846154,2.73535977,2.755499832384616,2.715905941153846,3.125709201,2.6940344158461538,2.7810265924615383,2.8616329276153847,2.770821764615385
ABCB11,1.0449425418461538,0.7215305857692307,0.8198803833846154,1.1310948809999999,1.1003432606923076,0.9750448233846154,0.7334346314615383,0.9289052441538461,0.7190173060000001,1.1114476544615384,0.7308268266923077,0.9530542333846154,0.9195603737692308
ARHGEF5,5.2257675415384615,4.963041897923077,5.167242344846154,4.914742710538461,5.219934780846154,5.045631487307693,5.1717673774615385,5.251346576538461,5.521376547307692,5.101821467076923,5.317829058153847,5.243049264692308,5.118177384076924
GAA,3.791346136615384,4.193104208538462,4.103747210538462,3.9063660433846157,3.771532295461538,3.9669689673846156,3.9163917046923085,3.8854575189230767,4.246623668461539,3.840295027461538,3.8057507568461544,3.7985873491538458,4.0082427724615375
SENP7,0.48194410315384617,0.6375431152307692,0.5106243791538462,0.9077869071538461,0.5820422527692308,0.40506409538461546,0.4595723607692308,0.4113014583076922,0.8098691995384615,0.587036910076923,0.45812454161538463,0.4764620496923077,0.7099588857692308
SCIN,1.2057231592307691,0.854131695076923,1.1055870222307693,1.4382094816153848,1.0372121663846154,1.1891140787692307,1.1558289968461537,1.0729199959230769,1.1588565972307694,1.2558702947692308,1.0975931073076923,0.8820039377692308,1.273907627153846
MIR6831,3.36385742823077,3.449596799384615,3.4914450064615385,3.1845554575384614,3.145542980384616,3.3528656289230767,3.278392270923077,3.3700290604615386,3.416432119076923,3.1122278421538465,3.029893071153846,3.3037439411538463,3.5546507528461535
SUGP1,4.01334014976923,3.8855938741538463,3.7340962281538457,3.8570247556923074,4.0295922433846165,3.720490251615384,4.135663292692308,3.838684782923077,4.230336757230769,3.758468687076923,3.9621065332307692,3.910908697384616,3.7925245820000004
COLEC11,1.4356737688461538,1.441856901,1.585337801846154,1.237056727076923,1.417080608,1.2013158112307694,1.6616169296923073,1.1543513570769233,1.429997674923077,1.287537129153846,1.6056709460000003,1.437613236384616,1.4755158247692308
FAM127B,3.5654374852307695,3.7497489756153843,3.74287994923077,3.4810156532307692,3.717229502384615,3.7134492270000004,3.6798992910769237,4.020751606923077,3.7328833266153856,3.666243647538461,3.402903036692308,3.5570039657692307,3.523554470923077
HIF3A,0.9845691729230771,1.1800637206153846,0.9626424073846154,0.9999743152307693,0.8125253885384615,1.0441215293846153,0.7903171858461538,1.0395021513846154,0.6113269292307693,0.7273488466153846,0.9657892241538462,0.7710870943846153,0.8898739143076922
LOC102725315,2.335403281846154,2.5674617053076925,2.693556970230769,2.1921443038461534,2.581059437,2.339922256307692,2.553301443384616,2.3089260525384616,2.678153953615385,2.3847516295384614,2.4550107876153846,2.3759205559230776,2.59912138
PCGF3,2.898620395923077,3.157281815307692,3.0680155537692304,2.885500883692307,3.102982702692307,3.3482201179999995,3.0173958206153846,2.897065922230769,2.866112223923077,3.177437253307692,2.9221049922307696,3.1436895415384614,3.250858197384616
CAMK2A,1.888217264923077,2.0848450984615385,2.187747148,2.0469775976153843,1.8228006895384614,2.0352389143076923,2.0001904540769226,2.1299531954615385,2.2193886679230768,1.9931277887692311,1.795118497076923,2.2341496453076926,2.2854789283076924
NSUN3,3.4004593464615387,2.9886410592307695,3.294971012307692,3.0988816476923073,3.4194710426923076,3.4252975377692305,3.2362268334615383,3.371985427923077,3.359419080923077,3.0396415054615384,3.0905784853846154,3.396329156076924,3.2319827319230763
ACTR1A,5.486662396307692,5.489250227384614,5.3953050023846165,5.280271744384615,5.325725892307692,5.430503258384615,5.466872596615384,5.497887849615386,5.88852837823077,5.393652207769231,5.673073328,5.421900650153846,5.4153071115384614
TTTY2B,1.4146260385384615,0.9558164043076923,1.0252823967692308,1.152544501846154,1.0724101895384615,1.1070438803846154,0.9787206103076922,1.1417678071538462,1.2465886318461536,1.007454871153846,1.3020355855384618,0.925381834076923,0.8843773861538462
SLITRK3,1.2828045913846151,0.988799244692308,1.0795617383846154,1.1259855001538461,1.2365065073076924,1.164336166769231,0.9300131210000001,0.8852085765384614,0.9778987293076923,1.047247114846154,0.9222671144615385,0.701681520923077,0.9902503230769232
EIF2B3,5.1922473340769235,5.080146344769231,5.146941140615383,5.094142215000001,5.068954402692308,5.0870976599999995,4.942626227846154,5.382915596923076,5.283741792615386,5.001785376230769,5.1965548130000006,5.461816900846154,5.3630115790769235
LDLRAP1,4.665866669923076,4.821694966692307,4.8633029315384615,4.44735007323077,4.508835955153846,4.587699490076923,4.645313823846154,4.896369167384615,4.839974994307692,4.584826854769231,4.433078682153846,4.591736958076923,4.615062840692308
INTS3,1.0332377135384616,1.190582008076923,0.9430220827692308,0.9972306441538462,1.2190655073846153,1.3060973948461538,0.931545519,0.9435160917692307,0.8508361016153846,0.8728273746153848,1.2314097931538464,1.2202543976153848,0.9717240844615385
SF3B2,6.044447454384615,6.041886469153846,6.036474919846153,5.713589383923078,6.059726729461539,6.094873913846153,6.0893955357692295,6.173415485384615,6.3750031193846155,5.857900995615385,6.0967260823076925,6.169801438692308,6.120911108153846
PEPD,4.048700883615384,4.11831077553846,4.231291814230769,4.103747210538462,3.798917811846154,3.912854028384615,4.189344564692307,4.174514497230769,4.436486026923077,4.033483384153846,4.057570234384615,4.045546171846154,4.204383082923077
ESYT1,5.968145084846153,5.805634586076923,5.823975366461538,5.779123163538462,5.61969813323077,5.5930081376923075,5.841827272615385,6.158305006846154,6.052690324000001,5.784583419153845,5.935227793615384,5.8090917446923065,5.796289787692308
STK38,1.3707332194615387,1.5985051681538458,1.3522998847692307,1.0920575099230767,1.1458082243846155,1.1656028032307693,1.2524761062307694,1.1305024602307692,1.5186571307692307,1.4319287636153843,1.2362149219230767,1.217945449076923,1.3589391304615384
GPD1,1.7652065753076924,1.5154945450769228,1.446782268,1.446563263923077,1.4670731980769232,1.5625236843076924,1.7213442093846152,1.492574820153846,1.4061379652307693,1.4570817315384612,1.5290291163076923,1.748864124923077,1.1941909764615384
TAS2R7,0.5558257275384616,0.7575696131538461,0.6693820526923078,0.4466214893846153,0.4496703417692308,0.4742980796153846,0.6466265293076923,0.5626346276923077,0.7643482360769231,0.8283433539999999,0.4525393050769232,0.9162776570000001,0.5696245234615384
CDK5RAP2,3.153312525,3.27261677823077,3.3075702927692308,3.174886169692307,3.5719922673846156,3.528311825692308,3.3715813273846162,3.141306988538462,3.5097064299230762,3.3626008896153845,3.1286718417692305,3.252028068461539,3.464991811307693
AGBL5,2.8195563035384614,2.5564003714615384,2.7490636766153846,2.6715365577692305,2.427060967846154,2.684416479,2.860152450538462,2.9301842961538465,2.9108354405384613,2.599908892153846,2.5577097073846153,2.835304490153846,2.6069579514615384
CD34,3.085692520461539,3.3554089986923072,3.353213117538462,2.9460091875384617,3.1386858266153848,3.092838855153846,3.2535006425384614,3.2171958188461534,2.975600504615384,3.0433690971538465,2.9093766129999996,3.3110171976923075,3.2870645715384614
MAPK4,1.7122125795384613,1.1855421470769232,1.3748114035384615,1.3985398384615388,1.3791191436923076,1.5265081645384613,1.1730956003076922,1.4557841709230768,1.239796338,1.4884331827692305,1.3596850806153848,1.1746369876923077,1.3920704386153848
ITGB3,0.602591739,0.6878288521538463,0.9206280382307692,0.6619721352307691,0.6438503731538461,0.6131478254615383,0.9994038192307693,0.720230366923077,0.5976046338461539,0.6542814837692307,0.6579951982307694,1.0269425416153846,0.5746697503846154
TSPAN15,1.218615425076923,1.0122993919999999,0.9702420453076923,0.957356869,1.279303944,1.0725389473076923,1.1468299124615384,1.130578693692308,1.4904222335384614,1.1414080937692308,1.1193809016923078,1.0994378065384613,1.388709418153846
CIB1,5.61969813323077,5.862510083384615,5.840027947153846,5.4017166823076925,5.54897406646154,5.608370321692307,5.530919307692309,5.722527354923077,5.890306022923077,5.760511318769232,5.861601244461538,5.847453218769231,5.647177083307694
CTSG,1.0357430164615384,1.3942541503846153,1.482856790076923,0.987540269,1.3278771360000001,1.2030201332307693,1.113144541923077,1.259880173153846,1.3769986495384616,1.3650005803076923,1.1312394630000002,1.2633173179230768,1.4308663863076925
PNPLA6,3.9818677686153836,3.898739409692308,3.9088717869230765,3.8909566690769233,4.161795754615384,3.8285291680769222,3.9570024384615388,4.164044115846154,4.20467938076923,4.314424149692308,4.160668479384615,4.025956371692307,3.8600154174615393
LRP2BP,0.9337230288461539,0.7909076121538461,0.809297662923077,0.7732224844615385,0.8804803627692307,0.6766042529230768,1.0896592802307692,0.8085970914615385,0.8037614990769231,0.8083262728461538,0.9030206584615386,1.1619713595384615,1.1726971953076923
PDE1C,1.0885933849230771,1.4676688327692309,1.3618665573076922,1.5182475768461539,1.1679349053846155,1.2349103274615383,1.1679349053846155,1.3196963258461538,1.2783883248461538,1.2295692373846152,1.6477048731538464,1.2759308998461536,1.3740197220769232
CCL15-CCL14,1.0146895866923076,0.626348346153846,0.6013373251538462,0.6473322893846153,0.7710870943846153,0.7104864380000001,0.7660437793846154,0.8114807311538462,0.6984245262307692,1.1280315997692307,0.7796992993076924,0.9530542333846154,0.748436855
IL12RB1,0.7907374809230769,1.1539357493846152,0.9934910825384617,1.236614245076923,1.082655827,1.0482692729999998,0.8922337339230768,1.1251703306153849,1.2574620703846155,1.091418850076923,0.8859029638461536,1.2590211240769231,1.2566035473846155
DAZAP1,5.501456493999999,5.314622367153846,5.380365764692308,5.361442174461539,5.614039897615386,5.3674109400769225,5.477677598307692,5.696373152461539,5.817903822076924,5.635632756000001,5.397707087692309,5.618235205461539,5.634924520923077
DEXI,4.599016610615385,4.841600045615385,4.752103333076923,4.766878000230769,4.848206149692308,4.7834555565384616,4.639917882615384,5.125170741615386,4.942626227846154,4.7407411250000004,4.82451181676923,4.6204563792307685,4.542394568230769
CPEB1,2.257099923615385,2.595728449846154,2.306282484,2.437179693461539,2.530292910230769,2.6920202134615385,2.5749744438461537,2.6766656526153847,2.5417667205384613,2.2326361876923073,2.3498375415384616,2.3443017747692307,2.3861575016923076
EEF2,9.523439307307692,9.435017393923077,9.597084981999998,9.64347347953846,9.523439307307692,9.447036730384616,9.729294175384616,9.869862820846155,9.894467799000001,9.789208683153847,9.756624328538463,9.499072057461538,9.592767550307691
LOC101927266,3.0588170088461535,2.9184493208461535,3.1883443846153843,3.2122288452307695,2.8901992956153846,3.2094868262307688,3.280152814,3.216159931384616,3.2015522546923085,2.879458881846154,3.3000340013076928,3.147763590230769,2.914420077307692
RAB3A,2.750961757307692,2.4966383324615387,2.5203525397692315,2.346244664846154,2.487140685923077,2.2925818270769227,2.5415135845384613,2.520906007615385,2.809564790230769,2.4869362947692313,2.4625266196153843,2.762292601692308,2.4256795120000003
ZNHIT3,5.4069640414615385,5.528687234384615,5.346428679769231,5.235044503846154,5.326314513846155,5.282876565538462,5.438142787538462,5.296592699384616,4.920261055,5.273550543538462,5.112225512923077,5.362709931000001,5.155713466076923
MRPL46,4.915977640692306,5.0153953886923075,4.701504691461538,4.629643367692308,4.593747486384615,4.620753819153847,4.710626016692308,4.639250141384616,4.781948544461539,4.661049726615384,4.753322801538461,4.912534605846154,4.438032914000001
KRT4,1.6936596770000003,1.797884277923077,1.9452459265384618,1.5384231273846152,1.5469347222307694,1.9432151060769232,1.9498305710000001,1.7411303401538467,1.9434649667692308,1.7423340200000001,2.001413817,1.6755993223076924,1.7632964365384614
YTHDF2,6.964614417538461,6.969846808538462,7.079734193384615,6.854148803692307,7.048368712923078,6.771635095846154,6.993265678615385,6.7386916214615376,6.826303970923076,7.223638233076924,6.761196636307693,6.992504396538461,7.172222369000001
LALBA,1.1830909082307692,1.0181228844615384,1.1726971953076923,0.8334027796923078,1.281878620076923,1.2021587143846153,1.2383200967692305,1.0893791713076921,1.2419179637692308,0.9504563420000001,0.9736892336923076,1.1891140787692307,1.3991592906923076
NXN,6.549998148076924,6.580326894846154,6.512422623846153,6.311788446769231,6.477613152,6.479639875461538,6.617866077538461,6.76870648553846,6.817921714230769,6.591684840846153,6.728704044615385,6.427040596153845,6.328130399538462
FLNC,3.246012444153846,3.2267163506923078,3.4110090673076923,3.235934246,3.061211803615385,3.374006028923077,3.2481533583076923,3.250858197384616,3.573424977076923,3.3144009516153847,3.639879357846154,3.4292484983076923,3.2544901521538465
PHF10,5.602990676692307,5.688482737692308,5.732317133692306,5.548572964000001,5.875637555384618,5.848311576846153,5.5930081376923075,5.639354086461538,5.51921179023077,5.442988067000001,5.3386577015384615,5.798466523153847,5.614039897615386
QDPR,5.477677598307692,5.46409157723077,5.232525723923077,5.205699300692308,5.388200194461538,5.315569756307692,5.446582725461539,5.503620447153846,5.331802703538462,5.14980584923077,4.970852821384615,5.193985013923077,5.2281490783846145
ADGRE5,2.284439343615385,2.284439343615385,2.1557996527692307,2.3908697764615385,1.9783264499999997,2.117004022923077,2.295523777153846,2.300433456,2.3243628830769234,1.8534438004615388,2.2593881523846155,2.288135787230769,2.071812179153846
CD33,0.9205020361538462,0.8013804366153845,0.8438410954615384,0.8833897103076922,0.802768986,0.8807766141538459,0.805176957846154,1.1875393344615384,1.2783883248461538,0.9262450954615384,1.049993115076923,1.1005160415384614,1.0497780761538462
ZIC3,0.599818165923077,1.117504549846154,1.0015286825384615,0.9776384292307695,1.1152333500769231,0.7796992993076924,0.7514655422307693,0.9988607216153846,0.8106072543846152,1.0017433826153843,0.9244072851538461,0.7656930493846151,0.9957005234615385
VIPAS39,4.648066951461539,4.737477798692307,4.594481924,4.437666731846154,4.305478298692308,4.422852034384615,4.7557304187692315,4.745523360384615,4.463565265307691,4.406408830153846,4.755101745923076,4.589224633923077,4.472263312076922
RBM14,5.279025734,5.279201479,5.132230217307693,5.094470960692309,5.069837754076923,5.156944550384616,5.015765257538462,5.295106574846154,5.304147394615384,5.183217685461538,5.6117163679230755,5.302596161461539,5.368870687230769
STXBP2,3.234304304384615,2.823208515076923,2.8271137993846156,3.2867913567692306,3.211578273230769,3.145147487692308,3.029331221846154,2.9132280366923076,3.1324075788461547,3.2367169209999997,3.1260431983846155,3.1634278766153843,3.1905968607692308
VENTX,1.4223300276153845,2.0361765764615383,1.6608388923846156,1.5346165176153848,1.834731154769231,1.7497081665384613,1.9093310464615383,1.7076453005384618,1.6522014147692308,1.6814941624615385,1.8099195299999997,1.704710615153846,1.7421386893846154
TRDMT1,2.0767620436923075,2.0855879781538462,2.0668386196153845,2.314070377769231,1.834731154769231,2.1035418032307693,2.0273907804615385,2.115747079692308,1.6524218536153845,2.0229120503076925,1.992207125923077,1.9321885866153845,1.996448955923077
LINC00115,1.022682618153846,0.9969223911538462,1.1624820748461537,1.0221426005384617,1.0357430164615384,1.2050964984615384,1.1906927233846152,0.8426919463076922,0.7562302780769229,0.7680481199230769,0.7835030034615387,0.941434143923077,0.9365702805384616
ALDH1A1,1.2546040762307695,1.3218267926923077,1.164336166769231,1.5844078738461536,1.2099277499999999,1.289134358076923,1.3219567893846151,1.5614591874615384,1.230945458076923,1.600727802153846,1.4165744029999998,1.2709574748461538,1.1577005765384616
RBFA,4.064663279923077,4.095299955692307,3.7646328359230767,3.5298615303846157,3.7002077684615386,3.924531914461539,3.7730942886153844,3.857347913,3.7780734406153846,3.653698659384616,3.9002912319230774,3.8577297967692306,3.778912529
R3HCC1L,0.7961211921538461,0.6860020507692307,0.556022291,0.8166915119230769,0.6612456069230769,1.0244782703076922,0.6601823933076924,0.5015275928461539,0.8106072543846152,0.5599639234615383,0.9799226166923078,0.7482803626923076,0.7275278164615384
RALYL,1.4492343386153848,1.5271443064615382,1.6688238869230774,1.2680959963846152,1.491446442846154,1.4666874282307694,1.7111459726153844,1.5540851547692311,1.2783883248461538,1.4628088103846153,1.3423129972307692,1.1645449306923075,1.453807809846154
SMARCC2,5.0371068792307705,5.073066545076923,5.13713405923077,4.866318428769231,4.841600045615385,4.772381480230769,5.1374013767692315,4.9653110260769235,4.987457745153846,5.169019242923077,4.783748319307694,4.71481997,4.827510414615384
PIP4K2B,2.5888642816923078,2.868032264846154,2.580115410769231,2.6286165903076926,2.9644731195384613,2.8177414417692312,2.6723684405384613,2.983568199461539,3.0136015283076927,2.6839664443846156,2.729656712692308,2.8583284822307693,2.938841818307692
SMAGP,5.663901969923078,5.822276933384615,5.5510761977692304,5.467726620307691,5.4134639344615385,5.485687325538462,5.552787006769232,5.690448985461539,5.775892604230768,5.5618989786153845,5.757712422692308,5.92676825776923,5.51956761276923
CLIC5,1.5923995700000002,1.536385684153846,1.5344761773076923,1.2465886318461536,1.2954491209230772,1.5537519763076924,1.329871279,1.406303312615385,1.219317038153846,1.1419845533076922,1.5340084746153846,1.2028076436923076,1.3464600270000002
CD300C,1.393305625307692,1.4676688327692309,1.4197630243076926,1.3059528444615387,1.371951348,1.5095677687692306,1.3636305578461538,1.322766655076923,1.8376936146153846,1.231741377230769,1.4022797010769232,1.6084500892307694,1.5346165176153848
SH3TC2,0.7730048616923076,0.8084748561538461,0.6181318157692307,0.8139869297692308,0.7420100816923075,1.2108459836153846,0.7650653497692306,0.8744894094615385,0.9405011984615383,0.7320061063076923,0.8837756115384614,1.0795617383846154,0.9025444785384616
LIMS4,6.247758501230769,6.4411753294615375,6.331354251615386,6.181952305461538,6.168459303076924,5.997868536615385,6.323746346076924,6.11743437723077,6.029936636692309,6.488803408846154,6.151574486307694,6.429969369384616,6.294812567230769
MAMLD1,1.7448616705384619,1.994381364769231,1.6470371680769231,2.150525347923077,1.6387378416923077,1.8891755678461537,1.9704591635384614,1.664973041846154,1.9911976873846156,1.776528776846154,1.8993769200000001,1.8295220181538456,1.786030998923077
P2RX2,1.0866463123076924,1.2260933453076923,1.245400531153846,1.1417678071538462,1.4507398443076924,1.547102997,1.0681813051538462,1.194585095846154,1.4317371615384618,1.134681867076923,1.189966316846154,1.4425383025384617,1.3059528444615387
XPOT,6.164728271153847,6.108541959923077,6.125139597923076,6.516350344923079,6.33042723323077,6.082857638999998,6.0292010999230765,6.253685054230771,5.994358652076924,6.351588404615385,6.153902125307692,6.226893245692309,6.414046917307693
NDUFA1,7.5279176308461535,7.508611989923076,7.428647920384616,7.163071880692306,7.250583949153846,7.334405146153846,7.392282387461538,7.156566112538462,7.066474576923077,7.319667585846154,7.057266248153846,7.382538282846154,7.217625067461537
NTSR1,2.5300176767692304,2.261990964384615,2.4077938189999997,2.2348314205384616,2.5152535066153847,2.377297622230769,2.386460672923077,2.669031553230769,2.7099859637692316,2.501415864615385,2.309212350153846,2.4625266196153843,2.6768287350769233
TNFRSF13B,1.4202548701538462,2.034973148846154,1.5396660240769233,1.7848329428461538,1.620204678846154,1.8570720242307694,1.5675135903076922,1.5935584993846155,1.7017559534615385,1.772500702384615,1.6812279751538464,1.635498338,1.6954514615384613
RGS4,1.5964599922307696,1.6814941624615385,1.582725421076923,1.3985398384615388,1.5866879123846156,1.5268858673846153,1.4016541203846153,1.4669091196153845,1.4769927579230768,1.7941907848461538,1.3744364133846156,1.1715103924615387,1.5419866556153847
RETN,1.7732235085384618,1.7890940633076922,1.6576866803846155,1.537535223769231,1.3838221326923077,1.481383887076923,1.483602260769231,1.616004635923077,1.7819930360000003,1.608090405615385,1.5147686691538462,1.481652328923077,1.9024765376153847
ABR,2.748328348230769,2.6209184210769227,2.6920202134615385,2.752436295153846,2.834557509846154,3.055564870076923,2.5962725275384617,2.9010797780000006,3.144644443615385,2.8041258583076925,2.8348290826923073,2.8600490652307693,2.7501365411538456
DCTN1,5.287012014384616,5.499746046307692,5.488844433384616,5.216720368461538,5.298335850153846,5.155713466076923,5.285130070923078,5.521954264384615,5.493596190307693,5.262880315384615,5.200302452384616,5.4515773911538465,5.0317844084615375
FABP2,1.0345432252307691,1.0687874655384617,0.8921458808461538,1.2472936718461538,0.9862586593846155,1.2932684372307692,1.1742799137692308,1.0395021513846154,0.9025444785384616,1.005085200230769,0.8676209266923075,0.9393780807692308,0.7443718648461537
IFITM3,9.053614843999998,9.274993012384614,9.345695469307692,8.983488548461539,9.392068027076924,9.33422320823077,9.243864357461538,9.207194559307693,9.091508734538461,9.431232891076924,9.398629206923076,8.993613866461537,9.198541004307693
CARTPT,1.6854980885384618,1.6923010016153848,1.812326593846154,1.5007089787692307,1.7611704317692305,1.5619378197692309,1.7933866136153847,1.6239622266153846,1.6903582676153848,1.864723076153846,1.3991592906923076,1.9450354173846152,1.537535223769231
KRT81,1.8394665484615387,1.888217264923077,1.8838613875384616,1.9495007314615385,1.5932314192307695,2.074935267307693,1.8930314933846153,1.8279147363076922,1.7748728103076925,1.8265605403846157,1.6207884100000003,1.8453928735384613,2.1679116283846156
