Threshold,Test_TreatAll,Test_TreatNone,Test_LR,Test_RF,Test_XGBoost,Test_SVM,Test_LightGBM,Test_ANN,Test_Stacking,External_TreatAll,External_TreatNone,External_LR,External_RF,External_XGBoost,External_SVM,External_LightGBM,External_ANN,External_Stacking
0.29462311557788945,-0.24793377715175366,0.0,0.045308774500785146,0.06649721858955854,0.07003270401624914,0.061722527691175116,0.07049598765328238,0.06338142744418704,0.07094588927985403,-0.12233145733893755,0.0,0.1327796181520268,0.15383136235187955,0.14995939303269928,0.1304243546816746,0.14239587043765287,0.13529730949158175,0.15106712022986868
0.29758793969849245,-0.25320120402626733,0.0,0.04500465474882616,0.0655799595944016,0.06984821416549383,0.0611105205391807,0.07034436444275906,0.06304618771382073,0.07059312067469732,-0.12706872704726466,0.0,0.13267789860256596,0.15419838317355844,0.14972003624743643,0.13006033290408736,0.1425444746506415,0.13570920971049744,0.1499744837125006
0.30055276381909546,-0.25851328614693325,0.0,0.04455303187566691,0.06555701556126282,0.06966526449821926,0.060342191676596,0.07003721826356912,0.06286544773128853,0.06981971251833166,-0.13184615753047388,0.0,0.13187327873170968,0.1533912278180904,0.14947865028617957,0.12802655842134253,0.14234331968292743,0.1354225638815049,0.15007106592906577
0.3035175879396985,-0.2638705937863757,0.0,0.04410691631489873,0.06549620280854263,0.06964344496384041,0.059936605158135724,0.06988702741174363,0.06252671613345358,0.06962495171942261,-0.13666426166426168,0.0,0.13106180856180855,0.15331770081770082,0.1484018759018759,0.12874579124579125,0.14214045214045215,0.1343001443001443,0.14934223184223186
0.3064824120603015,-0.2692737069689999,0.0,0.04399001436196269,0.06561547249095535,0.06978951822143338,0.05968936866397556,0.06900635069322848,0.062185088344868356,0.06943165645503907,-0.1415235610946067,0.0,0.13171648189744706,0.15216723425838705,0.1481563534043427,0.1287560080187426,0.14193585005917447,0.1340085863343236,0.14945474965582206
0.30944723618090453,-0.2747232156803351,0.0,0.04339557555433471,0.06493735231912302,0.06908785810122953,0.059771322761817514,0.06869579216849764,0.06184052706195531,0.0688736793621172,-0.1464245864260418,0.0,0.13128511133750548,0.1518473778683355,0.1479087226507544,0.12756670547712606,0.14172949109785088,0.1337145248144375,0.14920195992820065
0.31241206030150753,-0.2802197200817923,0.0,0.04313506808302327,0.06425969966554249,0.06838330473554396,0.05953071473225428,0.06781659403954793,0.06149299433773672,0.06831720588211289,-0.15136787741479688,0.0,0.13161447294696582,0.15069142975468341,0.14765895636921728,0.1275862993008356,0.1415213525299033,0.13341792735511218,0.14811365684913153
0.31537688442211054,-0.28576383073100153,0.0,0.04268750108850064,0.06378000955945451,0.06821066405956877,0.05912251690159287,0.06784030507689598,0.0611424515679032,0.06795974450498002,-0.15635398316696023,0.0,0.13158445879819927,0.14991656880015658,0.14740702681542375,0.12799716187120766,0.14169529262086514,0.13311876100998238,0.14900812292033666
0.3183417085427136,-0.29135616880790016,0.0,0.04210830773566333,0.0627348177664993,0.06821071038274966,0.05834460197675781,0.06769958928106032,0.06078885947651859,0.06723300738284535,-0.16138346234181103,0.0,0.131957857230618,0.14959362329524512,0.14715290576237866,0.12764774542327065,0.14148881926526602,0.13281699225949134,0.14876459024450178
0.3213065326633166,-0.2969973663467471,0.0,0.041530452337578044,0.06222960808391817,0.0678509891558293,0.05790978993401252,0.067387493077788,0.06043217810135022,0.0666764701401002,-0.16645688336048184,0.0,0.1315230268029024,0.14966237227898713,0.14689656448985636,0.12768979219112492,0.14128054198134163,0.1325125869983711,0.14851892985833456
0.3242713567839196,-0.3026880664742445,0.0,0.04112966982109156,0.06190532194186995,0.06695586728776143,0.057671250792777,0.06705792656236124,0.06042380141007903,0.06666335908932192,-0.17157482462011356,0.0,0.13154706130239704,0.1497390372078035,0.14743778042190328,0.1269061872536625,0.14107043702436728,0.1322055105227932,0.14907092040355965
0.3272361809045226,-0.30842892365395613,0.0,0.04020072080157916,0.06213535854151404,0.06660680955428039,0.057255731179935966,0.06710130354962449,0.06006559484728505,0.06647848179840901,-0.17673787471367383,0.0,0.13118065929688277,0.14899038940344586,0.14635444676825018,0.1265583607210437,0.14085848023105269,0.13189572751717957,0.1479984563290509
0.3302010050251256,-0.31422060393721696,0.0,0.039624576998875796,0.061106522014381895,0.06589822029032374,0.05665088132771675,0.06697103325332839,0.05970421712578374,0.06592904319682,-0.18194663265561303,0.0,0.13040756996023709,0.14949402305749368,0.14651305424262887,0.1266182759396804,0.139811313676945,0.1315832020406632,0.14775720859279265
0.3331658291457286,-0.32006378522073586,0.0,0.038683931758974874,0.06062741633156616,0.06519663016685535,0.056230110233422004,0.06665991544788312,0.05933962594752757,0.0655641760831912,-0.18720170811353928,0.0,0.12962760612911328,0.14835091685506155,0.14626412961567448,0.1271024868123587,0.14001193167545842,0.13043456417985433,0.14751381562421503
0.3361306532663317,-0.3259591575111018,0.0,0.03829107713213811,0.06070540674622285,0.06485821029328193,0.056181558808290885,0.06616524998405592,0.05897177825886081,0.06520586173084959,-0.19250372164610305,0.0,0.1288406756995433,0.1480383771099841,0.1451796482729039,0.12676204173289934,0.13979985113415586,0.13053837710998412,0.14643491534832084
0.3390954773869347,-0.33190742319640865,0.0,0.03771668176768311,0.06060608085413844,0.06433845966068594,0.05595127048994111,0.06585101132264412,0.05878850202371438,0.06466631653690483,-0.19785330494728307,0.0,0.12847424979724248,0.146889699918897,0.1453538118410381,0.12601277372262773,0.13875253446877533,0.13065059813463098,0.14578137672343874
